name,province,url,gender,ethnic,dob_y,age,join_work_y,pob_p,join_party_y,edu_dg
江白,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18712.htm,男,藏族,1963.0,55.0,1986.0,西藏,1988.0,大专
阿布,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5011.htm,男,回族,1967.0,51.0,1989.0,西藏,1992.0,研究生
许成仓,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16805.htm,男,汉族,1963.0,55.0,1985.0,安徽,1990.0,研究生
松吉扎西,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5017.htm,男,,,,,,,unknown
朱中奎,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage14895.htm,男,,,,,,,unknown
马升昌,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16019.htm,男,汉族,1961.0,57.0,1983.0,山东,1987.0,研究生
陈军,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16635.htm,男,汉族,1969.0,49.0,1988.0,河南,1997.0,研究生
普布顿珠,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage14848.htm,男,藏族,1972.0,46.0,1996.0,西藏,1996.0,研究生
刘虎山,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage15129.htm,男,汉族,1967.0,51.0,1987.0,湖南,1987.0,研究生
敖刘全,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage15747.htm,,,,,,,,unknown
彭措,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16406.htm,,,,,,,,unknown
旺堆,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5013.htm,男,藏族,1963.0,55.0,1984.0,西藏,1992.0,研究生
胡和平,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6022.htm,男,汉族,1962.0,56.0,1986.0,山东,1982.0,博士
刘国中,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage15511.htm,男,汉族,1962.0,56.0,1982.0,黑龙,1986.0,研究生
韩勇,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6709.htm,男,汉族,1956.0,62.0,1974.0,吉林,1976.0,研究生
贺荣,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage16604.htm,女,汉族,1962.0,56.0,1984.0,山东,1984.0,博士
张广智,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6429.htm,男,汉族,1961.0,57.0,1983.0,山东,1985.0,本科
梁桂,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage14906.htm,男,汉族,1964.0,54.0,1984.0,安徽,1993.0,博士
徐新荣,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4769.htm,男,汉族,1962.0,56.0,1983.0,陕西,1984.0,研究生
王永康,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4300.htm,男,汉族,1963.0,55.0,1985.0,湖北,1984.0,博士
庄长兴,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6562.htm,男,汉族,1962.0,56.0,1981.0,陕西,1983.0,研究生
杜航伟,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage11897.htm,男,汉族,1962.0,56.0,1984.0,河南,1984.0,本科
姜锋,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4767.htm,男,汉族,1960.0,58.0,1982.0,陕西,1987.0,研究生
钱引安,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage5006.htm,男,汉族,1964.0,54.0,1983.0,陕西,1987.0,研究生
王兴宁,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage18833.htm,男,汉族,1964.0,54.0,1989.0,湖南,1986.0,研究生
魏增军,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4779.htm,男,汉族,1960.0,58.0,1982.0,陕西,1982.0,研究生
陆治原,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4776.htm,男,汉族,1964.0,54.0,1988.0,陕西,1987.0,博士
陈国强,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage18714.htm,男,汉族,1962.0,56.0,1984.0,安徽,1986.0,研究生
胡明朗,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage18715.htm,男,汉族,1967.0,51.0,1985.0,湖北,1996.0,研究生
杨长亚,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage12290.htm,男,汉族,1962.0,56.0,1981.0,陕西,1986.0,本科
徐启方,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4778.htm,男,汉族,1965.0,53.0,1986.0,陕西,1986.0,研究生
岳亮,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage12284.htm,男,汉族,1961.0,57.0,1982.0,河北,1985.0,博士
李明远,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage12200.htm,男,汉族,1965.0,53.0,1991.0,陕西,1999.0,博士
王建军,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4774.htm,男,汉族,1963.0,55.0,1983.0,陕西,1984.0,研究生
郭青,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4777.htm,男,汉族,1963.0,55.0,1982.0,河北,1984.0,博士
陈俊,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4780.htm,女,汉族,1961.0,57.0,1977.0,贵州,1983.0,博士
郭社荣,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage7368.htm,男,汉族,1961.0,57.0,1983.0,陕西,1983.0,研究生
上官吉庆,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4766.htm,男,汉族,1963.0,55.0,1980.0,陕西,1982.0,研究生
李智远,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage5347.htm,男,汉族,1969.0,49.0,1991.0,陕西,1991.0,研究生
惠进才,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage15464.htm,男,汉族,1962.0,56.0,1982.0,陕西,1985.0,研究生
卫华,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4768.htm,女,,1968.0,50.0,1991.0,河南,1988.0,本科
李毅,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage5091.htm,男,汉族,1970.0,48.0,1992.0,陕西,1991.0,研究生
薛占海,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage16163.htm,男,汉族,1963.0,55.0,1987.0,陕西,1985.0,博士
方红卫,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage16410.htm,男,汉族,1966.0,52.0,1989.0,陕西,1987.0,博士
李春临,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage18767.htm,男,汉族,1968.0,50.0,,黑龙,,研究生
赵俊民,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage7003.htm,男,汉族,1968.0,50.0,1990.0,河南,1996.0,博士
郑光照,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage15980.htm,男,汉族,1966.0,52.0,1988.0,陕西,1998.0,研究生
林铎,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage15559.htm,男,汉族,1956.0,62.0,1974.0,山东,1975.0,研究生
唐仁健,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage6370.htm,男,汉族,1962.0,56.0,1983.0,重庆,1991.0,博士
欧阳坚,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage6613.htm,男,白族,1957.0,61.0,1974.0,云南,1986.0,博士
孙伟,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage6189.htm,男,汉族,1961.0,57.0,1977.0,山东,1988.0,本科
李荣灿,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage6635.htm,男,汉族,1966.0,52.0,1989.0,浙江,1987.0,研究生
马廷礼,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4831.htm,男,回族,1963.0,55.0,1983.0,宁夏,1985.0,研究生
刘昌林,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4354.htm,男,汉族,1962.0,56.0,1985.0,重庆,1985.0,研究生
马世忠,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage12175.htm,男,汉族,1962.0,56.0,1981.0,山东,1985.0,博士
宋亮,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage15369.htm,男,汉族,1963.0,55.0,1985.0,河北,1990.0,研究生
陈青,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4804.htm,女,汉族,1960.0,58.0,1976.0,浙江,1980.0,研究生
王嘉毅,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16778.htm,男,汉族,1965.0,53.0,1991.0,宁夏,1985.0,博士
蒲永能,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18623.htm,男,,,,,,,unknown
李元平,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18674.htm,男,汉族,1962.0,56.0,1985.0,山西,1984.0,研究生
张世珍,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18716.htm,男,汉族,1963.0,55.0,1988.0,甘肃,,博士
李斌,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16398.htm,男,汉族,1963.0,55.0,1986.0,黑龙,1984.0,博士
李沛兴,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18717.htm,男,汉族,1964.0,54.0,1986.0,甘肃,1992.0,研究生
余建,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18673.htm,男,汉族,1967.0,51.0,1984.0,四川,1988.0,研究生
李忠科,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18636.htm,男,汉族,1962.0,56.0,,甘肃,,本科
王建太,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18745.htm,男,汉族,1963.0,55.0,1981.0,甘肃,1983.0,本科
苏君,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16629.htm,女,汉族,1966.0,52.0,1984.0,江苏,1991.0,研究生
王锐,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4789.htm,男,汉族,1963.0,55.0,1985.0,内蒙,1985.0,本科
柳鹏,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4784.htm,男,汉族,1971.0,47.0,1991.0,甘肃,1994.0,研究生
杨维俊,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4790.htm,男,汉族,1962.0,56.0,1982.0,甘肃,,研究生
郭承录,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16770.htm,男,汉族,1962.0,56.0,1980.0,甘肃,1986.0,博士
吴仰东,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18637.htm,男,汉族,1963.0,55.0,1983.0,甘肃,1987.0,本科
贠建民,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage10220.htm,男,汉族,1963.0,55.0,1983.0,甘肃,1988.0,研究生
唐晓明,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4802.htm,男,汉族,1963.0,55.0,1983.0,甘肃,,unknown
孙雪涛,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4803.htm,男,汉族,1966.0,52.0,1991.0,安徽,1985.0,博士
杨元忠,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage12973.htm,男,汉族,1960.0,58.0,1976.0,陕西,1979.0,本科
俞成辉,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage9735.htm,男,汉族,1962.0,56.0,1979.0,甘肃,1994.0,unknown
张伟文,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18608.htm,男,汉族,1966.0,52.0,1990.0,湖南,1994.0,研究生
丁巨胜,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16645.htm,男,汉族,1967.0,51.0,1985.0,甘肃,1988.0,unknown
杨建武,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16020.htm,男,汉族,1966.0,52.0,1990.0,江苏,1987.0,研究生
张旭晨,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage14844.htm,男,汉族,1969.0,49.0,,甘肃,,博士
王军,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16769.htm,男,汉族,1962.0,56.0,1979.0,甘肃,1984.0,本科
李明生,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage15622.htm,男,汉族,1963.0,55.0,1984.0,河南,1984.0,研究生
黄泽元,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4794.htm,男,汉族,1966.0,52.0,1989.0,甘肃,1988.0,研究生
王奋彦,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage15591.htm,男,汉族,1962.0,56.0,1982.0,甘肃,1988.0,本科
张安疆,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage18663.htm,男,汉族,1971.0,47.0,1997.0,甘肃,,研究生
朱涛,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16224.htm,男,汉族,1961.0,57.0,1984.0,甘肃,1984.0,本科
戴超,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16785.htm,男,汉族,1964.0,54.0,1986.0,甘肃,1989.0,研究生
崔景瑜,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage16843.htm,男,汉族,1963.0,55.0,,辽宁,1987.0,研究生
马学礼,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage4806.htm,男,回族,1964.0,54.0,1985.0,甘肃,1987.0,研究生
赵凌云,甘肃,http://ldzl.people.com.cn/dfzlk/front/personPage10950.htm,男,藏族,1966.0,52.0,,甘肃,,研究生
王建军,青海,http://ldzl.people.com.cn/dfzlk/front/personPage5025.htm,男,汉族,1958.0,60.0,1978.0,湖北,1984.0,研究生
多杰热旦,青海,http://ldzl.people.com.cn/dfzlk/front/personPage6652.htm,男,藏族,1956.0,62.0,1977.0,青海,1976.0,研究生
刘宁,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16643.htm,男,汉族,1962.0,56.0,1983.0,吉林,1990.0,博士
王晓,青海,http://ldzl.people.com.cn/dfzlk/front/personPage6661.htm,男,汉族,1968.0,50.0,1991.0,山东,1987.0,博士
公保扎西,青海,http://ldzl.people.com.cn/dfzlk/front/personPage6456.htm,男,藏族,1962.0,56.0,1978.0,青海,1983.0,研究生
滕佳材,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16644.htm,男,汉族,1964.0,54.0,1986.0,辽宁,1985.0,研究生
张西明,青海,http://ldzl.people.com.cn/dfzlk/front/personPage12747.htm,男,汉族,1965.0,53.0,1988.0,山东,1985.0,博士
王予波,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4810.htm,男,汉族,1963.0,55.0,1979.0,河南,1984.0,研究生
严金海,青海,http://ldzl.people.com.cn/dfzlk/front/personPage6675.htm,男,藏族,1962.0,56.0,1982.0,青海,1983.0,本科
王宇燕,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4443.htm,女,汉族,1966.0,52.0,1986.0,河南,1986.0,博士
于丛乐,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4811.htm,男,汉族,1961.0,57.0,1984.0,河北,1984.0,研究生
马吉孝,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16777.htm,男,回族,1961.0,57.0,1979.0,青海,1983.0,本科
曲新勇,青海,http://ldzl.people.com.cn/dfzlk/front/personPage18660.htm,男,,,,,,,unknown
匡湧,青海,http://ldzl.people.com.cn/dfzlk/front/personPage6678.htm,男,汉族,1963.0,55.0,1984.0,江苏,,本科
韩建华,青海,http://ldzl.people.com.cn/dfzlk/front/personPage12758.htm,男,撒拉族,1965.0,53.0,1985.0,青海,1991.0,研究生
王黎明,青海,http://ldzl.people.com.cn/dfzlk/front/personPage15033.htm,男,,1962.0,56.0,,甘肃,1985.0,研究生
杨逢春,青海,http://ldzl.people.com.cn/dfzlk/front/personPage15631.htm,男,汉族,1963.0,55.0,1984.0,江西,1984.0,博士
王正升,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16251.htm,男,汉族,1960.0,58.0,1981.0,宁夏,1984.0,unknown
田锦尘,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16383.htm,男,汉族,1963.0,55.0,1985.0,湖北,1983.0,本科
张黎,青海,http://ldzl.people.com.cn/dfzlk/front/personPage18742.htm,女,汉族,1961.0,57.0,1983.0,河南,1982.0,本科
鸟成云,青海,http://ldzl.people.com.cn/dfzlk/front/personPage12763.htm,男,回族,1963.0,55.0,1985.0,青海,1985.0,博士
尼玛卓玛,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4813.htm,女,藏族,1962.0,56.0,1981.0,青海,1985.0,本科
王振昌,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16824.htm,男,汉族,1964.0,54.0,1984.0,青海,1986.0,研究生
张文魁,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4817.htm,男,藏族,1961.0,57.0,1979.0,青海,1985.0,本科
武玉嶂,青海,http://ldzl.people.com.cn/dfzlk/front/personPage12220.htm,男,汉族,1963.0,55.0,1982.0,山东,1985.0,本科
吴德军,青海,http://ldzl.people.com.cn/dfzlk/front/personPage14897.htm,男,汉族,1965.0,53.0,1983.0,青海,1988.0,本科
文国栋,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4821.htm,男,汉族,1969.0,49.0,1987.0,青海,1995.0,研究生
张晓容,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4812.htm,男,汉族,1963.0,55.0,1978.0,青海,1983.0,博士
王林虎,青海,http://ldzl.people.com.cn/dfzlk/front/personPage9531.htm,男,汉族,1969.0,49.0,1990.0,山西,1992.0,研究生
阿更登,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16222.htm,男,藏族,1967.0,51.0,1990.0,青海,1994.0,本科
乔学智,青海,http://ldzl.people.com.cn/dfzlk/front/personPage16186.htm,男,藏族,1962.0,56.0,1984.0,青海,1989.0,研究生
索南东智,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4818.htm,男,藏族,1962.0,56.0,1983.0,青海,1985.0,本科
白加扎西,青海,http://ldzl.people.com.cn/dfzlk/front/personPage4820.htm,男,藏族,1964.0,54.0,1981.0,青海,1985.0,研究生
才让太,青海,http://ldzl.people.com.cn/dfzlk/front/personPage12143.htm,男,藏族,1969.0,49.0,1987.0,青海,1991.0,本科
孟海,青海,http://ldzl.people.com.cn/dfzlk/front/personPage15937.htm,男,蒙古族,1971.0,47.0,1992.0,青海,1992.0,研究生
石泰峰,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage5033.htm,男,汉族,1956.0,62.0,1974.0,山西,1982.0,研究生
咸辉,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage6623.htm,女,回族,1958.0,60.0,1975.0,甘肃,1976.0,博士
崔波,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage6683.htm,男,汉族,1957.0,61.0,1976.0,山东,1975.0,研究生
姜志刚,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage5297.htm,男,汉族,1960.0,58.0,1982.0,江苏,1986.0,研究生
张超超,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage6203.htm,男,汉族,1967.0,51.0,1995.0,河南,1987.0,博士
马顺清,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage6659.htm,男,回族,1963.0,55.0,1983.0,青海,1984.0,研究生
许传智,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage15621.htm,男,汉族,1957.0,61.0,1975.0,山东,1978.0,本科
纪峥,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage14782.htm,男,汉族,1964.0,54.0,1984.0,江苏,1987.0,本科
盛荣华,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage4489.htm,男,汉族,1962.0,56.0,1982.0,湖南,1984.0,博士
赵永清,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage4829.htm,男,汉族,1963.0,55.0,1982.0,山东,1989.0,研究生
白尚成,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage4830.htm,男,回族,1962.0,56.0,1980.0,河南,1985.0,研究生
张柱,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage12752.htm,男,汉族,1968.0,50.0,1989.0,宁夏,1988.0,研究生
潘武俊,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage18662.htm,男,,,,,,,unknown
张韵声,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage16640.htm,男,汉族,1964.0,54.0,1985.0,黑龙,1985.0,博士
王和山,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage6703.htm,男,汉族,1964.0,54.0,1988.0,宁夏,1985.0,研究生
刘可为,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage15579.htm,男,汉族,1964.0,54.0,1982.0,湖南,1987.0,研究生
许尔锋,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage16213.htm,男,汉族,1963.0,55.0,1985.0,甘肃,1984.0,博士
马汉成,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage4834.htm,男,回族,1968.0,50.0,1990.0,宁夏,1987.0,研究生
杨培君,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage18743.htm,男,汉族,1961.0,57.0,1983.0,陕西,,研究生
彭友东,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage4827.htm,男,汉族,1965.0,53.0,1986.0,河南,1985.0,研究生
沈左权,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage16238.htm,男,汉族,1963.0,55.0,1987.0,浙江,1987.0,研究生
何健,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage16817.htm,男,汉族,1965.0,53.0,1986.0,江苏,1985.0,研究生
杨玉经,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage18581.htm,男,回族,1963.0,55.0,1981.0,宁夏,1990.0,研究生
李郁华,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage8549.htm,男,汉族,1965.0,53.0,1986.0,浙江,1992.0,研究生
喜清江,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage12762.htm,男,回族,1965.0,53.0,,,,研究生
万新恒,宁夏,http://ldzl.people.com.cn/dfzlk/front/personPage12163.htm,男,汉族,1972.0,46.0,2001.0,湖北,1996.0,博士
陈全国,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage4958.htm,男,汉族,1955.0,63.0,1973.0,河南,1976.0,博士
肖开提·依明,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage6714.htm,男,维吾尔族,1959.0,59.0,1977.0,新疆,1981.0,本科
雪克来提·扎克尔,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage5001.htm,男,维吾尔族,1953.0,65.0,1970.0,新疆,1985.0,研究生
努尔兰·阿不都满金,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage4977.htm,男,哈萨克族,1962.0,56.0,1985.0,新疆,1985.0,研究生
孙金龙,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage6335.htm,男,汉族,1962.0,56.0,1982.0,湖北,1986.0,博士
朱海仑,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage4835.htm,男,汉族,1958.0,60.0,1975.0,江苏,1980.0,本科
李鹏新,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage5627.htm,男,汉族,1960.0,58.0,1977.0,山西,1984.0,研究生
李伟,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage14898.htm,男,,,,,,,unknown
徐海荣,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage4623.htm,男,汉族,1964.0,54.0,1985.0,重庆,1984.0,研究生
李学军,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage6731.htm,男,汉族,1960.0,58.0,1977.0,甘肃,1984.0,研究生
艾尔肯·吐尼亚孜,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage6733.htm,男,维吾尔族,1961.0,57.0,1983.0,新疆,1983.0,研究生
马学军,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage12535.htm,男,东乡族,1962.0,56.0,1984.0,甘肃,1986.0,研究生
田文,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage6742.htm,女,汉族,1962.0,56.0,1983.0,新疆,1983.0,研究生
沙尔合提·阿汗,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16221.htm,男,哈萨克族,1961.0,57.0,1981.0,新疆,1987.0,研究生
罗东川,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16649.htm,男,汉族,1965.0,53.0,1986.0,重庆,1986.0,博士
张春林,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16516.htm,男,汉族,1965.0,53.0,1986.0,四川,1986.0,博士
彭家瑞,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage4850.htm,男,汉族,1961.0,57.0,1981.0,甘肃,1983.0,本科
吉尔拉·衣沙木丁,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage6739.htm,男,维吾尔族,1962.0,56.0,1980.0,新疆,1986.0,研究生
赵冲久,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16515.htm,男,汉族,1965.0,53.0,1990.0,辽宁,1986.0,博士
赵青,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage4854.htm,男,汉族,1961.0,57.0,1983.0,山东,1989.0,本科
王明山,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage18690.htm,男,汉族,1964.0,54.0,1986.0,甘肃,1990.0,本科
任华,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage18691.htm,女,汉族,1964.0,54.0,1986.0,山东,1984.0,研究生
芒力克·斯依提,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage4842.htm,男,维吾尔族,1962.0,56.0,1985.0,新疆,1984.0,本科
哈德尔别克·哈木扎,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage18692.htm,男,哈萨克族,1961.0,57.0,1982.0,新疆,1986.0,本科
赵文泉,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16620.htm,男,汉族,1963.0,55.0,1986.0,安徽,1994.0,本科
张文胜,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16619.htm,男,汉族,1968.0,50.0,1990.0,河南,1989.0,研究生
卢蜀江,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16513.htm,男,汉族,1964.0,54.0,1986.0,四川,1985.0,本科
王国和,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage11300.htm,男,汉族,1965.0,53.0,1986.0,河南,1986.0,研究生
邱树华,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage11306.htm,女,汉族,1961.0,57.0,1979.0,河南,1985.0,研究生
李刚,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16423.htm,男,汉族,1963.0,55.0,1984.0,山东,1986.0,大专
窦万贵,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage5014.htm,男,汉族,1962.0,56.0,1982.0,江苏,1986.0,研究生
安征宇,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage11964.htm,男,汉族,1963.0,55.0,1981.0,河北,1985.0,研究生
李宁平,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16259.htm,男,,,,,,,unknown
杨发森,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage11270.htm,男,汉族,1971.0,47.0,1990.0,甘肃,1993.0,本科
赵天杰,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage18586.htm,男,汉族,1964.0,54.0,1985.0,河南,1984.0,研究生
薛斌,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage11724.htm,男,汉族,1966.0,52.0,1987.0,陕西,1998.0,本科
张岩,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage11742.htm,男,汉族,,,,,,unknown
牙生·司地克,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage18668.htm,男,维吾尔族,1968.0,50.0,1986.0,新疆,1993.0,研究生
王刚,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage12060.htm,男,汉族,1973.0,45.0,1995.0,河南,1994.0,本科
买买提明·卡德,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage18825.htm,男,维吾尔族,1965.0,53.0,1984.0,新疆,1989.0,本科
祖木热提·吾布力,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage16825.htm,女,维吾尔族,1965.0,53.0,1982.0,新疆,1995.0,本科
张承义,新疆,http://ldzl.people.com.cn/dfzlk/front/personPage18754.htm,男,回族,1966.0,52.0,1988.0,新疆,1991.0,研究生
