age,dob_y,edu_dg,ethnic,gender,join_party_y,join_work_y,name,pob_p,province,url
54.0,1964.0,博士,汉族,男,,,房灵敏,山东,广西,http://ldzl.people.com.cn/dfzlk/front/personPage12960.htm
56.0,1962.0,研究生,汉族,男,1987.0,1982.0,王可,湖南,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4562.htm
57.0,1961.0,研究生,壮族,男,1988.0,1981.0,黄世勇,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4570.htm
58.0,1960.0,unknown,,男,,,姜英宇,吉林,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18627.htm
55.0,1963.0,研究生,满族,男,1984.0,1982.0,徐绍川,河北,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18784.htm
56.0,1962.0,本科,汉族,男,1986.0,1981.0,黄伟京,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage16467.htm
56.0,1962.0,博士,汉族,男,,1983.0,李彬,江苏,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18736.htm
54.0,1964.0,本科,汉族,男,1985.0,1986.0,方春明,安徽,广西,http://ldzl.people.com.cn/dfzlk/front/personPage6143.htm
55.0,1963.0,研究生,汉族,男,1986.0,1983.0,胡焯,江西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage15046.htm
53.0,1965.0,研究生,汉族,女,1999.0,1987.0,丁向群,江苏,广西,http://ldzl.people.com.cn/dfzlk/front/personPage16852.htm
56.0,1962.0,博士,汉族,男,1983.0,1983.0,费志荣,江苏,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18677.htm
55.0,1963.0,博士,壮族,男,1992.0,1983.0,黄俊华,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4553.htm
59.0,1959.0,研究生,汉族,男,1988.0,1977.0,郑俊康,浙江,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4550.htm
58.0,1960.0,研究生,汉族,男,1984.0,1982.0,赵乐秦,陕西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4552.htm
54.0,1964.0,研究生,汉族,男,1984.0,1984.0,全桂寿,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18737.htm
56.0,1962.0,博士,汉族,男,1986.0,1984.0,王乃学,山东,广西,http://ldzl.people.com.cn/dfzlk/front/personPage16254.htm
55.0,1963.0,研究生,汉族,男,1987.0,1984.0,李延强,河北,广西,http://ldzl.people.com.cn/dfzlk/front/personPage16042.htm
56.0,1962.0,研究生,汉族,女,1987.0,1982.0,王革冰,河南,广西,http://ldzl.people.com.cn/dfzlk/front/personPage16634.htm
56.0,1962.0,研究生,汉族,男,1989.0,1980.0,李新元,江苏,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4561.htm
53.0,1965.0,研究生,汉族,男,1986.0,1987.0,黄海昆,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage16005.htm
57.0,1961.0,研究生,汉族,男,1985.0,1989.0,彭晓春,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4566.htm
55.0,1963.0,研究生,汉族,男,1985.0,1985.0,李宏庆,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage5005.htm
56.0,1962.0,研究生,汉族,男,1985.0,1983.0,何辛幸,山东,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4571.htm
53.0,1965.0,研究生,壮族,男,1995.0,1990.0,农生文,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage15646.htm
55.0,1963.0,博士,汉族,男,1989.0,1987.0,刘有明,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage15515.htm
48.0,1970.0,研究生,汉族,男,1997.0,1992.0,周红波,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4549.htm
50.0,1968.0,研究生,汉族,男,1993.0,1987.0,吴炜,广东,广西,http://ldzl.people.com.cn/dfzlk/front/personPage15403.htm
52.0,1966.0,研究生,汉族,男,1987.0,1985.0,秦春成,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18584.htm
51.0,1967.0,博士,汉族,男,1995.0,1985.0,李杰云,湖南,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18642.htm
50.0,1968.0,研究生,汉族,男,1996.0,1986.0,蔡锦军,江西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18765.htm
54.0,1964.0,研究生,壮族,男,1984.0,1981.0,班忠柏,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18583.htm
50.0,1968.0,博士,汉族,男,1988.0,1991.0,谭丕创,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18771.htm
51.0,1967.0,研究生,壮族,男,1987.0,1991.0,农融,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage15408.htm
48.0,1970.0,研究生,壮族,男,1998.0,1992.0,韦韬,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18669.htm
53.0,1965.0,博士,壮族,男,1987.0,1988.0,周异决,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage4567.htm
52.0,1966.0,研究生,,男,1994.0,1991.0,林冠,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage16409.htm
55.0,1963.0,研究生,瑶族,男,1986.0,1984.0,唐云舒,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage15409.htm
54.0,1964.0,研究生,汉族,男,1986.0,1986.0,雷应敏,广西,广西,http://ldzl.people.com.cn/dfzlk/front/personPage15474.htm
47.0,1971.0,研究生,,男,2001.0,1994.0,何良军,,广西,http://ldzl.people.com.cn/dfzlk/front/personPage18671.htm
63.0,1955.0,研究生,汉族,男,1973.0,1973.0,刘赐贵,福建,海南,http://ldzl.people.com.cn/dfzlk/front/personPage11962.htm
55.0,1963.0,博士,汉族,男,1984.0,1987.0,沈晓明,浙江,海南,http://ldzl.people.com.cn/dfzlk/front/personPage4243.htm
57.0,1961.0,研究生,汉族,男,1983.0,1977.0,毛万春,河南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage6537.htm
56.0,1962.0,博士,汉族,男,1985.0,1985.0,李军,湖南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage6422.htm
53.0,1965.0,研究生,汉族,男,1986.0,1985.0,毛超峰,河南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage6383.htm
54.0,1964.0,研究生,汉族,男,1985.0,1979.0,王瑞连,山东,海南,http://ldzl.people.com.cn/dfzlk/front/personPage6461.htm
57.0,1961.0,研究生,汉族,男,1983.0,1981.0,张琦,安徽,海南,http://ldzl.people.com.cn/dfzlk/front/personPage5052.htm
59.0,1959.0,研究生,汉族,男,1986.0,1976.0,胡光辉,湖南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage12746.htm
56.0,1962.0,研究生,汉族,男,1985.0,1985.0,蓝佛安,广东,海南,http://ldzl.people.com.cn/dfzlk/front/personPage12239.htm
55.0,1963.0,本科,壮族,女,1987.0,1984.0,肖莺子,广西,海南,http://ldzl.people.com.cn/dfzlk/front/personPage4560.htm
58.0,1960.0,研究生,汉族,男,1984.0,1982.0,肖杰,广东,海南,http://ldzl.people.com.cn/dfzlk/front/personPage4580.htm
55.0,1963.0,研究生,汉族,男,1986.0,1981.0,严朝君,海南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage5576.htm
58.0,1960.0,unknown,,男,1979.0,,陈守民,湖北,海南,http://ldzl.people.com.cn/dfzlk/front/personPage18624.htm
55.0,1963.0,博士,汉族,男,,1983.0,王路,浙江,海南,http://ldzl.people.com.cn/dfzlk/front/personPage6387.htm
54.0,1964.0,博士,汉族,男,1986.0,1988.0,刘平治,湖南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage18609.htm
55.0,1963.0,研究生,汉族,男,1986.0,1983.0,刘星泰,山东,海南,http://ldzl.people.com.cn/dfzlk/front/personPage12197.htm
54.0,1964.0,博士,彝族,男,1989.0,1988.0,彭金辉,云南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage18679.htm
56.0,1962.0,本科,汉族,男,1984.0,1982.0,范华平,云南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage4721.htm
55.0,1963.0,本科,黎族,女,1994.0,1983.0,苻彩香,海南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage18738.htm
53.0,1965.0,研究生,汉族,男,1988.0,1984.0,张军,广东,海南,http://ldzl.people.com.cn/dfzlk/front/personPage18744.htm
52.0,1966.0,博士,汉族,男,1986.0,1990.0,袁光平,重庆,海南,http://ldzl.people.com.cn/dfzlk/front/personPage18617.htm
47.0,1971.0,博士,汉族,男,1997.0,1992.0,丁晖,江苏,海南,http://ldzl.people.com.cn/dfzlk/front/personPage18746.htm
48.0,1970.0,博士,回族,男,1996.0,1997.0,阿东,辽宁,海南,http://ldzl.people.com.cn/dfzlk/front/personPage16783.htm
47.0,1971.0,研究生,黎族,男,1993.0,1994.0,朱洪武,海南,海南,http://ldzl.people.com.cn/dfzlk/front/personPage16531.htm
58.0,1960.0,研究生,汉族,男,1982.0,1981.0,陈敏尔,浙江,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4953.htm
60.0,1958.0,本科,汉族,女,1979.0,1975.0,张轩,河北,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4946.htm
58.0,1960.0,博士,汉族,男,1982.0,1983.0,唐良智,湖北,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4445.htm
54.0,1964.0,研究生,汉族,男,1984.0,1985.0,王炯,河南,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage5924.htm
55.0,1963.0,研究生,汉族,男,1984.0,1985.0,吴存荣,安徽,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4302.htm
56.0,1962.0,本科,汉族,男,1984.0,1982.0,张鸣,湖南,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage6400.htm
52.0,1966.0,研究生,满族,男,1988.0,1991.0,陈雍,辽宁,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16389.htm
57.0,1961.0,研究生,汉族,男,1984.0,1984.0,刘强,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage6402.htm
56.0,1962.0,研究生,汉族,女,1983.0,1984.0,李静,河南,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4686.htm
54.0,1964.0,博士,,男,1990.0,1985.0,胡文容,福建,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16806.htm
56.0,1962.0,研究生,汉族,男,1985.0,1986.0,王赋,山西,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16263.htm
56.0,1962.0,研究生,汉族,男,1988.0,1983.0,莫恭明,广西,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16602.htm
54.0,1964.0,研究生,汉族,男,1984.0,1989.0,陆克华,安徽,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18672.htm
52.0,1966.0,博士,汉族,男,1986.0,1989.0,刘桂平,湖南,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15843.htm
58.0,1960.0,研究生,汉族,男,,1983.0,屈谦,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16372.htm
53.0,1965.0,研究生,汉族,男,1989.0,1984.0,邓恢林,湖北,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18739.htm
55.0,1963.0,研究生,回族,女,1984.0,1984.0,潘毅琴,北京,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4654.htm
51.0,1967.0,本科,汉族,男,1994.0,1991.0,李殿勋,河南,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4637.htm
53.0,1965.0,研究生,汉族,男,1992.0,1983.0,李明清,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage5044.htm
55.0,1963.0,研究生,汉族,男,1985.0,1981.0,黄玉林,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18763.htm
,,unknown,汉族,男,,,王俊,,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15824.htm
57.0,1961.0,本科,汉族,男,1984.0,1985.0,李维超,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16797.htm
56.0,1962.0,本科,汉族,男,1985.0,1983.0,江涛,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4656.htm
54.0,1964.0,研究生,汉族,男,1985.0,1981.0,周勇,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4629.htm
50.0,1968.0,本科,汉族,男,1988.0,1990.0,郑向东,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4592.htm
56.0,1962.0,博士,汉族,男,1984.0,1983.0,周旭,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18795.htm
55.0,1963.0,研究生,汉族,男,1985.0,1983.0,段成刚,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4598.htm
55.0,1963.0,研究生,汉族,男,1991.0,1982.0,辛国荣,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4639.htm
49.0,1969.0,研究生,汉族,男,1992.0,1988.0,唐小平,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16590.htm
55.0,1963.0,研究生,汉族,男,1986.0,1986.0,曹清尧,湖南,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4638.htm
55.0,1963.0,研究生,汉族,男,1985.0,1984.0,吴道藩,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4603.htm
49.0,1969.0,研究生,汉族,男,1991.0,1991.0,杨晓云,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16804.htm
49.0,1969.0,研究生,汉族,男,1994.0,1994.0,阚吉林,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage14905.htm
55.0,1963.0,研究生,汉族,男,1983.0,1982.0,徐世国,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4609.htm
52.0,1966.0,unknown,汉族,男,1992.0,1984.0,蒲彬彬,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15718.htm
54.0,1964.0,研究生,汉族,男,1989.0,1984.0,黄宗华,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15492.htm
46.0,1972.0,研究生,汉族,男,1992.0,1995.0,赖蛟,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4596.htm
52.0,1966.0,研究生,土家族,男,1993.0,1983.0,冉华章,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage14907.htm
55.0,1963.0,本科,汉族,男,1987.0,1984.0,张学锋,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4619.htm
54.0,1964.0,研究生,汉族,男,1985.0,1982.0,杨树海,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15656.htm
55.0,1963.0,研究生,汉族,男,1985.0,1982.0,周少政,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4657.htm
53.0,1965.0,博士,汉族,男,1985.0,1984.0,余长明,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage14894.htm
54.0,1964.0,研究生,汉族,男,1986.0,1982.0,赵世庆,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4630.htm
55.0,1963.0,研究生,汉族,男,1981.0,1983.0,程志毅,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15708.htm
54.0,1964.0,博士,汉族,男,1985.0,1986.0,滕宏伟,安徽,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16126.htm
53.0,1965.0,研究生,汉族,男,1986.0,1983.0,李应兰,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4617.htm
53.0,1965.0,研究生,汉族,女,1986.0,1987.0,丁中平,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18768.htm
52.0,1966.0,研究生,汉族,男,1990.0,1984.0,曾菁华,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16630.htm
49.0,1969.0,研究生,汉族,男,1995.0,1991.0,李春奎,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4642.htm
53.0,1965.0,研究生,汉族,男,1986.0,1984.0,唐德祥,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4643.htm
55.0,1963.0,研究生,汉族,男,1990.0,1985.0,蹇泽西,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4640.htm
54.0,1964.0,本科,土家族,男,,1985.0,王杰,,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4648.htm
53.0,1965.0,研究生,土家族,男,1993.0,1987.0,陈文森,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4650.htm
53.0,1965.0,研究生,汉族,男,1984.0,1984.0,钱建超,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4651.htm
,,unknown,,男,,,袁勤华,,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18769.htm
50.0,1968.0,博士,汉族,男,1991.0,1993.0,章勇武,浙江,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4604.htm
50.0,1968.0,研究生,汉族,男,1991.0,1991.0,商奎,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16757.htm
53.0,1965.0,研究生,汉族,男,1984.0,1986.0,姚斌,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16239.htm
52.0,1966.0,研究生,汉族,女,1985.0,1990.0,代小红,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4647.htm
49.0,1969.0,研究生,汉族,男,1995.0,1995.0,常斌,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15529.htm
47.0,1971.0,研究生,汉族,男,1992.0,1989.0,刘小强,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15754.htm
,,unknown,,男,,,陈一清,,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18665.htm
50.0,1968.0,研究生,汉族,男,1988.0,1989.0,何庆,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18764.htm
54.0,1964.0,研究生,汉族,男,1984.0,1985.0,唐川,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4600.htm
52.0,1966.0,研究生,汉族,男,1986.0,1988.0,何友生,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18670.htm
50.0,1968.0,研究生,汉族,男,1993.0,1991.0,左永祥,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage13939.htm
51.0,1967.0,研究生,汉族,男,1993.0,1993.0,李中武,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16641.htm
53.0,1965.0,研究生,汉族,男,1987.0,1988.0,秦文敏,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18666.htm
54.0,1964.0,研究生,汉族,男,,1984.0,蒲继承,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15354.htm
54.0,1964.0,本科,汉族,男,1995.0,1983.0,黄宗林,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage12216.htm
47.0,1971.0,研究生,汉族,男,1991.0,,罗成,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4610.htm
52.0,1966.0,研究生,汉族,男,1985.0,1986.0,梅时雨,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4612.htm
50.0,1968.0,研究生,汉族,女,1993.0,1989.0,卢红,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15493.htm
48.0,1970.0,研究生,汉族,男,1996.0,1990.0,江夏,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage13771.htm
49.0,1969.0,研究生,汉族,男,1991.0,1993.0,刘义全,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18667.htm
42.0,1976.0,研究生,汉族,男,1998.0,1999.0,覃昌德,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4620.htm
45.0,1973.0,研究生,汉族,男,1993.0,1990.0,祁美文,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15657.htm
59.0,1959.0,本科,汉族,男,1985.0,1981.0,白文农,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4624.htm
52.0,1966.0,博士,汉族,男,1986.0,1986.0,种及灵,山东,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15755.htm
53.0,1965.0,博士,汉族,男,1993.0,1987.0,徐江,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage12761.htm
55.0,1963.0,研究生,蒙古族,男,1984.0,1980.0,巴川江,内蒙,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15544.htm
49.0,1969.0,研究生,汉族,男,1995.0,1991.0,谭庆,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15532.htm
51.0,1967.0,博士,汉族,男,1985.0,1991.0,罗清泉,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15751.htm
51.0,1967.0,研究生,汉族,男,1995.0,1986.0,徐万忠,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15725.htm
54.0,1964.0,研究生,汉族,男,1987.0,1983.0,张兴益,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15753.htm
46.0,1972.0,博士,汉族,男,1991.0,1999.0,王志杰,河北,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15551.htm
45.0,1973.0,研究生,汉族,男,,1992.0,曹邦兴,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage12209.htm
53.0,1965.0,研究生,汉族,男,1990.0,,龚均,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4644.htm
50.0,1968.0,研究生,土家族,男,1991.0,1983.0,左军,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4646.htm
46.0,1972.0,研究生,苗族,男,1993.0,1994.0,向业顺,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15109.htm
52.0,1966.0,研究生,土家族,男,1989.0,1984.0,李成群,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15545.htm
50.0,1968.0,研究生,苗族,男,1990.0,1988.0,石强,重庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15659.htm
51.0,1967.0,研究生,汉族,男,1992.0,1989.0,姜天波,河南,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16124.htm
47.0,1971.0,研究生,,男,1990.0,,卢勇,四川,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16018.htm
62.0,1956.0,研究生,汉族,男,1975.0,1975.0,王东明,辽宁,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4949.htm
56.0,1962.0,博士,汉族,男,1983.0,1987.0,尹力,山东,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12237.htm
62.0,1956.0,博士,汉族,男,1975.0,1974.0,柯尊平,陕西,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6405.htm
